"X","cas_nakupu","produkt","cena","krajina","quartal","kategoria","kluc"
"1788","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1789","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1790","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1791","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1792","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1793","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1794","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1795","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1796","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1797","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1798","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1799","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1800","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1801","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1802","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1803","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1804","Feb","Laptop","540","SK","Q1","Elektro","BA"
"1805","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1806","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1807","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1808","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1809","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1810","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1811","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1812","Feb","Tablet","350","SK","Q1","Elektro","BA"
"1813","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1814","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1815","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1816","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1817","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1818","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1819","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1820","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"1821","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1822","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1823","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1824","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1825","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1826","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1827","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1828","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1829","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1830","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1831","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1832","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1833","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1834","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1835","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1836","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1837","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1838","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1839","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1840","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1841","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1842","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1843","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1844","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1845","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1846","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1847","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1848","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1849","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1850","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1851","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1852","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1853","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"1854","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1855","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1856","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"1857","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1858","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1859","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"1860","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1861","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1862","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1863","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1864","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1865","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1866","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1867","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"1868","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1869","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1870","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1871","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1872","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1873","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1874","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1875","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1876","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1877","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1878","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1879","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1880","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1881","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1882","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1883","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1884","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1885","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1886","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"1887","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1888","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1889","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1890","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"1891","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1892","Feb","Laptop","540","SK","Q1","Elektro","BA"
"1893","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1894","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1895","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1896","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1897","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1898","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1899","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1900","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1901","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1902","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1903","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1904","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1905","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1906","Feb","Laptop","540","SK","Q1","Elektro","BA"
"1907","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1908","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1909","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1910","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1911","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1912","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1913","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1914","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1915","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1916","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1917","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1918","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1919","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1920","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1921","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1922","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1923","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1924","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1925","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1926","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1927","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1928","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1929","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1930","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1931","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1932","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1933","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1934","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1935","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1936","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1937","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1938","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1939","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1940","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1941","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1942","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1943","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"1944","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1945","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1946","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1947","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1948","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1949","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1950","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1951","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1952","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1953","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1954","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1955","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1956","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1957","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1958","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1959","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1960","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1961","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1962","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1963","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1964","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1965","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1966","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1967","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1968","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1969","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1970","Feb","Mobil","230","SK","Q1","Elektro","BA"
"1971","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1972","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1973","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1974","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1975","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1976","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1977","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1978","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1979","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"1980","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1981","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1982","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1983","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1984","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1985","Feb","Laptop","540","SK","Q1","Elektro","BA"
"1986","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1987","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1988","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1989","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1990","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1991","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1992","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1993","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1994","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"1995","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1996","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1997","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"1998","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"1999","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2000","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2001","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2002","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2003","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2004","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2005","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2006","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2007","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2008","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2009","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2010","Feb","Mobil","230","SK","Q1","Elektro","BA"
"2011","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2012","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"2013","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2014","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2015","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2016","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2017","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2018","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2019","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2020","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2021","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2022","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2023","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2024","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2025","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2026","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2027","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2028","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"2029","Feb","Laptop","540","SK","Q1","Elektro","BA"
"2030","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"2031","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2032","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2033","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2034","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"2035","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2036","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2037","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2038","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2039","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2040","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2041","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2042","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2043","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2044","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2045","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2046","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2047","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2048","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2049","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2050","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2051","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2052","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2053","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"2054","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2055","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2056","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2057","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2058","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2059","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2060","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2061","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2062","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2063","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2064","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2065","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2066","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2067","Feb","Mobil","230","SK","Q1","Elektro","BA"
"2068","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2069","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2070","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2071","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2072","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2073","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2074","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2075","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2076","Feb","Laptop","540","SK","Q1","Elektro","BA"
"2077","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2078","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2079","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2080","Feb","Laptop","540","SK","Q1","Elektro","BA"
"2081","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2082","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2083","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2084","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2085","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2086","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2087","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2088","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2089","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2090","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2091","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2092","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2093","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2094","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2095","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2096","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2097","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2098","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2099","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2100","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2101","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2102","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2103","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2104","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"2105","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2106","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2107","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2108","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2109","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2110","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2111","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2112","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2113","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2114","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2115","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2116","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2117","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2118","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2119","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2120","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2121","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2122","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2123","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"2124","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2125","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2126","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2127","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2128","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2129","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2130","Feb","Mobil","230","SK","Q1","Elektro","BA"
"2131","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2132","Feb","Mobil","230","SK","Q1","Elektro","BA"
"2133","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2134","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2135","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"2136","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2137","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"2138","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2139","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2140","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2141","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2142","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2143","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2144","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"2145","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2146","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2147","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2148","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2149","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2150","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2151","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"2152","Feb","Laptop","540","SK","Q1","Elektro","BA"
"2153","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2154","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"2155","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2156","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2157","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2158","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2159","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"2160","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2161","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2162","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2163","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2164","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2165","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2166","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2167","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2168","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2169","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2170","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2171","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2172","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2173","Feb","Mobil","230","SK","Q1","Elektro","BA"
"2174","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2175","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2176","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2177","Feb","Sveter","25","SK","Q1","Oblecenie","BA"
"2178","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2179","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2180","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2181","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2182","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2183","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2184","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2185","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2186","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2187","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2188","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2189","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2190","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2191","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2192","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2193","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2194","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2195","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2196","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2197","Feb","Tricko","10","SK","Q1","Oblecenie","BA"
"2198","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2199","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2200","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2201","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2202","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2203","Feb","Mobil","230","SK","Q1","Elektro","BA"
"2204","Feb","Tablet","350","SK","Q1","Elektro","BA"
"2205","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2206","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2207","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2208","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2209","Feb","Chlieb","2","SK","Q1","Jedlo","BA"
"2210","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
"2211","Feb","Mlieko","3","SK","Q1","Jedlo","BA"
